crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,n_nodes,n_edges,in_degree_max,out_degree_max,elapsed_sec,error
0.5,2,1.0,0.1,1,16578,,,,,,37.09222460119054,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.2,2,18409,,,,,,35.00408815732226,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.4,1,13142,,,,,,30.352421199902892,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.4,1,15480,,,,,,34.498123144265264,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.7,0.1,1,17674,,,,,,53.57733405008912,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.2,0,17468,,,,,,32.5980687472038,"float() argument must be a string or a real number, not 'list'"
0.5,1,0.9,0.3,0,19457,,,,,,66.22649536607787,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.9,0.4,2,13018,,,,,,42.230218205135316,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.9,0.5,2,18135,,,,,,40.646904717665166,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.1,0,12558,,,,,,35.16116848913953,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.4,2,13143,,,,,,32.5526909888722,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.2,1,17469,,,,,,34.85835578944534,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.2,1,18408,,,,,,38.76291179982945,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.2,2,17125,,,,,,32.34116686787456,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.7,0.1,2,17675,,,,,,56.65145160397515,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.3,2,15987,,,,,,31.716976752039045,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.4,0,13141,,,,,,34.06143634626642,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.5,0,22003,,,,,,33.58276495197788,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.1,0,22213,,,,,,33.42890227865428,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.8,0.2,2,13372,,,,,,51.714559990912676,"float() argument must be a string or a real number, not 'list'"
0.5,1,0.9,0.1,1,15686,,,,,,71.3659011721611,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.5,2,22214,,,,,,37.512962736189365,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.5,0,16449,,,,,,31.093035502824932,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.4,2,15481,,,,,,38.893441633787006,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.5,2,16451,,,,,,31.02701933309436,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.1,2,22215,,,,,,34.07788760215044,"float() argument must be a string or a real number, not 'list'"
0.5,1,1.0,0.4,2,19563,,,,,,63.207311558071524,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.3,1,20350,,,,,,40.015534973703325,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.7,0.3,1,13318,,,,,,57.80503455689177,"float() argument must be a string or a real number, not 'list'"
0.5,1,1.0,0.4,0,19561,,,,,,65.88859379990026,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.2,2,17470,,,,,,38.13800241658464,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.3,0,14714,,,,,,39.054019819013774,"float() argument must be a string or a real number, not 'list'"
0.5,1,1.0,0.2,2,21188,,,,,,68.66374404216185,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.1,2,14210,,,,,,33.72696447791532,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.4,2,14414,,,,,,34.92104566609487,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.4,1,14413,,,,,,35.38209794089198,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.1,1,12559,,,,,,40.96187358582392,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.5,0,22212,,,,,,42.83828256512061,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.3,2,20351,,,,,,44.29231073986739,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.5,1,16450,,,,,,36.882851536851376,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.9,0.2,0,13025,,,,,,54.5516821150668,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.3,2,21157,,,,,,34.28229984594509,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.7,0.2,0,21375,,,,,,63.54210379393771,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.7,0.5,0,13308,,,,,,60.58736917190254,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.2,1,22294,,,,,,36.23941135685891,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.6,0.1,1,16403,,,,,,67.07857203669846,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.8,0.1,1,21541,,,,,,60.40034485422075,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.4,2,19584,,,,,,34.95817140722647,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.5,2,18446,,,,,,34.15401325002313,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.3,1,15986,,,,,,40.381749441847205,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.8,0.5,0,18478,,,,,,59.405632755719125,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.1,2,18656,,,,,,35.52438142430037,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.1,0,18654,,,,,,35.75182736990973,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.2,1,17124,,,,,,42.876654255669564,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.9,0.2,1,13026,,,,,,57.04639283521101,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.5,1,21588,,,,,,33.4722186839208,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.3,1,14715,,,,,,45.99464359227568,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.4,1,20854,,,,,,35.2264770809561,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.2,0,18407,,,,,,52.794879741966724,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.4,0,15479,,,,,,51.07916571293026,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.6,0.4,2,15306,,,,,,71.43543517915532,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.7,0.2,2,21377,,,,,,69.54429916804656,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.9,0.2,2,13027,,,,,,59.917301311157644,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.3,2,14716,,,,,,48.185401977039874,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.9,0.5,1,18134,,,,,,57.066857459023595,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.5,2,22005,,,,,,47.892353827133775,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.1,1,22214,,,,,,47.841247350908816,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.1,1,21118,,,,,,35.77259438857436,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.5,0,18444,,,,,,42.29090161435306,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.6,0.1,2,12560,,,,,,51.608521895017475,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.3,0,14298,,,,,,39.43649945408106,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.3,1,14890,,,,,,34.77177969599143,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.3,0,15985,,,,,,48.661753594875336,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.9,0.3,1,19759,,,,,,62.464153573382646,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.2,0,17123,,,,,,49.930276318918914,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.1,1,18655,,,,,,42.83448333339766,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.5,1,17802,,,,,,30.042090724222362,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.4,0,21444,,,,,,35.32424752507359,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.4,2,21446,,,,,,34.13288991386071,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.5,1,22213,,,,,,55.44969543302432,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.3,0,21155,,,,,,46.2802217239514,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.3,2,14891,,,,,,37.39379443321377,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.2,1,14156,,,,,,38.849691978190094,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.6,0.3,2,22048,,,,,,78.24276133114472,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.1,0,20863,,,,,,35.54845833731815,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.5,0,17801,,,,,,33.22991501679644,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.3,1,21156,,,,,,47.85147926909849,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.2,1,12694,,,,,,34.770588050130755,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.4,0,21068,,,,,,33.668324646074325,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.4,1,21069,,,,,,33.97521125106141,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.8,0.4,2,21747,,,,,,70.18551957095042,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.4,1,21445,,,,,,38.00435730209574,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.1,1,15310,,,,,,33.260527710895985,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.5,0,21587,,,,,,44.33447872893885,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.3,1,17811,,,,,,35.725514413788915,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.2,2,12695,,,,,,36.20031653670594,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.5,1,16970,,,,,,37.860754664987326,"float() argument must be a string or a real number, not 'list'"
0.5,2,0.8,0.2,1,13371,,,,,,73.60098238894716,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.2,2,22295,,,,,,51.325738918967545,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.1,2,15311,,,,,,34.85448901774362,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.3,0,17810,,,,,,37.2699201409705,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.5,2,16971,,,,,,39.3179184962064,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.4,0,22339,,,,,,32.90297429589555,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.2,2,13566,,,,,,48.7166617019102,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.3,2,19083,,,,,,34.10943855019286,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.7,0.4,0,14412,,,,,,55.262618395034224,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.4,2,20855,,,,,,47.44253018964082,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.4,2,22341,,,,,,33.565285516902804,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.1,1,20864,,,,,,39.97069038823247,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.3,1,14299,,,,,,48.691944068297744,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.4,1,22340,,,,,,34.62091447599232,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.6,0.1,2,20865,,,,,,40.50559762492776,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.4,0,19381,,,,,,31.360999715980142,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.1,0,17304,,,,,,34.978593586944044,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.2,2,17520,,,,,,33.55720463581383,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.4,1,19382,,,,,,31.9805603120476,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.5,1,17457,,,,,,36.038287746254355,"float() argument must be a string or a real number, not 'list'"
0.4,3,0.7,0.5,1,13684,,,,,,163.57714823400602,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.4,1,19583,,,,,,56.016656992956996,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.1,0,15309,,,,,,41.62561535416171,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.3,2,14253,,,,,,34.987809512764215,"float() argument must be a string or a real number, not 'list'"
0.4,3,0.7,0.2,2,14576,,,,,,166.44158378988504,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.2,0,12348,,,,,,40.6676729680039,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.9,0.4,2,20654,,,,,,29.463969061151147,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.4,0,20853,,,,,,53.007597082760185,"float() argument must be a string or a real number, not 'list'"
0.5,2,1.0,0.3,0,20349,,,,,,68.68152483459562,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.2,0,17518,,,,,,36.47473663976416,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.2,0,13564,,,,,,55.79178893798962,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.4,1,12468,,,,,,189.05664615007117,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.8,0.2,0,22293,,,,,,61.485649979207665,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.7,0.4,0,16913,,,,,,186.9789677769877,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.9,0.2,0,18789,,,,,,34.528486486990005,"float() argument must be a string or a real number, not 'list'"
0.4,3,0.8,0.1,1,14618,,,,,,168.62716270890087,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.5,1,16115,,,,,,36.95107799908146,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.3,0,14251,,,,,,39.800973291974515,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.4,2,19383,,,,,,38.20738024869934,"float() argument must be a string or a real number, not 'list'"
0.5,4,1.0,0.2,2,21254,,,,,,32.971351658925414,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.9,0.1,2,21752,,,,,,35.85493741976097,"float() argument must be a string or a real number, not 'list'"
0.5,3,1.0,0.1,2,21119,,,,,,54.564195138867944,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.3,2,14300,,,,,,58.224483034107834,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.7,0.3,1,19082,,,,,,44.9426898942329,"float() argument must be a string or a real number, not 'list'"
0.5,3,0.9,0.5,2,21589,,,,,,56.590010307729244,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.9,0.4,1,20653,,,,,,36.046469293069094,"float() argument must be a string or a real number, not 'list'"
0.5,4,1.0,0.1,1,14214,,,,,,35.279914760030806,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.9,0.5,0,15769,,,,,,35.92005086084828,"float() argument must be a string or a real number, not 'list'"
0.5,4,1.0,0.1,2,14215,,,,,,35.76154687395319,"float() argument must be a string or a real number, not 'list'"
0.5,4,0.8,0.5,2,16116,,,,,,40.760635701939464,"float() argument must be a string or a real number, not 'list'"
